1.1651,0.80259,-1.1207,-0.028504,0.3239,1.8028,-0.71216,2.5231,0.9
-1.4089,-2.0306,1.2078,-1.1037,8.757,-10.673,-2.8062,1.7513,0.9
-1.0772,-5.6427,-0.25148,-0.72361,5.1643,-3.3595,-0.18843,2.657,0.9
-1.7504,-2.9058,3.2194,-2.1269,-0.36345,-5.4476,4.9231,0.82085,0.9
2.401,-10.166,-3.2502,-3.3044,-0.39348,-7.2165,-0.37641,3.8624,0.9
0.90483,-9.4705,-1.4777,-2.3137,3.6428,-5.4586,-4.3505,5.3433,0.9
3.853,1.0671,1.2709,2.2344,2.243,-4.8607,-0.58209,-3.2911,0.9
-5.0648,6.9727,0.80105,-0.58087,1.2252,-3.2539,0.41765,1.7376,0.9
-2.3444,-3.144,-6.7034,-0.46752,-1.9034,-1.5325,4.537,1.183,0.9
1.6937,-3.921,5.5308,4.2432,4.3706,-3.9568,-4.4267,-3.8926,0.9
2.0795,-7.2947,2.7471,-6.7226,4.7071,-6.8133,5.3165,7.1135,0.9
-6.6,-0.63517,-5.9295,-5.2222,-0.19708,-5.5744,8.4879,4.929,0.9
1.7334,0.30311,7.263,-0.73887,0.58399,-5.2582,-2.8994,1.3792,0.9
-1.3746,2.0337,0.74972,4.3129,0.71535,-6.5796,9.3901,-6.8628,0.9
1.6333,-2.5635,2.3234,0.25705,6.203,-0.77749,1.9198,4.1358,0.9
3.2577,-0.77578,2.9085,-1.6268,2.3944,-4.87,5.6947,1.1218,0.9
0.1081,4.8334,0.42813,6.2141,-2.7817,-2.6899,1.2092,-9.0319,0.9
-4.5515,-2.9372,-4.5661,-0.89213,3.6291,-4.7313,0.54454,1.4129,0.9
-4.4891,-2.3525,-6.3304,0.030422,3.6556,1.2408,-3.9151,7.033,0.9
-3.9628,1.1395,5.0273,3.1115,-1.6183,-4.6578,-6.6545,-2.8158,0.9
-2.8653,2.6948,3.6884,-3.8391,1.1593,-5.6674,2.2102,4.015,0.9
-2.452,0.82202,-5.8059,6.3447,1.8935,2.0831,-5.5755,-2.0204,0.9
-5.0201,0.69002,-8.7265,2.6527,6.1235,-5.6759,-0.45529,0.93147,0.9
-4.1925,3.6952,-3.5281,2.8381,1.5317,-6.4366,-1.2305,-1.3154,0.9
-5.3343,2.0112,-4.9988,-5.7671,5.8644,-2.149,3.452,11.407,0.9
1.118,-1.2478,3.4902,-3.7106,1.9713,-4.8824,2.6964,3.2042,0.9
2.1803,-10.012,-8.8939,3.0877,3.1339,-2.786,4.0987,-2.6917,0.9
-0.85547,7.9373,10.081,0.71367,4.4693,-5.7707,-4.5671,0.46625,0.9
-1.3235,3.917,2.1454,1.6131,0.060828,-4.7394,2.4686,-3.8892,0.9
-1.2899,-0.17562,2.1799,-0.79669,-0.13442,0.050576,1.9081,1.1258,0.9
-6.9218,5.4901,0.22609,-2.0894,1.9095,-4.6435,-2.4015,5.5951,0.9
-0.93968,3.9811,6.7255,2.1067,0.14016,-3.5809,0.14969,-4.2006,0.9
-1.9763,6.595,10.072,2.4755,0.96679,-0.52743,-8.6374,-0.60911,0.9
-4.6378,-3.1403,-7.8239,1.1222,5.423,-6.352,-2.9388,2.4457,0.9
-4.8335,2.4633,0.04076,0.33257,6.9213,-6.8904,-1.7498,2.4868,0.9
-2.7264,4.4967,4.6083,1.654,4.1676,-13.1,-2.4468,-0.65201,0.9
-2.9832,-2.445,-4.4,-0.8525,5.8886,-8.5436,1.4087,3.7183,0.9
0.31913,-6.6111,0.5233,-2.3061,2.6592,-6.2258,1.2562,2.1951,0.9
-0.77783,5.6036,3.2673,-0.88008,-1.0791,-5.4563,-0.6679,0.10381,0.9
-1.6126,0.01325,5.1867,-0.48477,5.9748,-4.2353,-3.4367,4.3285,0.9
0.50696,-4.7025,-2.8365,-0.92338,3.2071,-6.3416,1.3555,0.31747,0.9
1.8716,-0.41626,-0.20343,-2.4733,1.1969,-8.3589,-1.0154,1.5733,0.9
0.13676,-2.5315,-0.7877,-2.7641,0.50911,-2.7851,0.56658,2.6888,0.9
-2.3597,-2.5717,-8.5151,1.2927,5.5267,-0.92905,-7.1042,5.4186,0.9
-1.5342,-2.2131,3.3147,-1.9836,1.0683,-7.3879,-0.0015538,1.7476,0.9
-0.47234,-7.1391,-3.2891,3.0038,6.5471,-3.6396,1.126,-1.3815,0.9
-4.543,6.2901,5.422,6.4462,5.9505,-5.7991,1.4395,-3.1502,0.9
1.7766,-4.0189,-0.62961,-0.62406,1.8338,-1.5376,1.9327,1.5511,0.9
-2.2001,2.3174,-2.3061,0.57404,0.38316,-4.2507,1.8767,-0.2715,0.9
0.30739,-2.6602,0.57332,-1.9817,0.77428,-1.0801,0.02882,2.9405,0.9
-2.6762,-3.8239,4.508,2.6674,2.6096,-4.2125,5.805,-3.5812,0.9
-0.11863,-4.1857,-5.402,6.3513,4.6881,-4.651,-10.956,-2.656,0.9
-3.7677,-2.0805,-8.7628,0.38774,8.4538,-12.142,4.1869,1.9936,0.9
-2.0866,-4.4884,-6.8681,-5.9376,3.1714,-1.8581,-2.3795,11.357,0.9
3.9046,-4.5739,-1.1559,1.7612,3.4235,-2.5187,-3.2268,1.5222,0.9
-2.0841,0.97383,3.4174,-3.6815,2.0778,-10.036,7.861,0.52607,0.9
-4.5461,-2.2868,-1.649,3.5582,3.3619,-6.2702,-4.4546,-2.6148,0.9
0.64026,-8.1504,-5.744,-2.2896,2.5132,-3.06,0.59479,5.5572,0.9
-2.5569,4.6432,-0.89568,3.783,2.4428,-0.56339,-4.6938,-0.29113,0.9
2.0443,1.1132,6.9493,-1.2284,-1.7966,-7.1261,1.7236,-1.6434,0.9
3.1946,3.0806,1.7968,2.9948,2.3316,-6.9872,-0.57362,-4.6412,0.9
1.0247,-11.5,0.73173,-0.46746,4.3275,-2.4836,3.9494,1.4962,0.9
1.0794,-1.414,-2.3528,-5.8258,3.0115,-5.2067,-0.76789,7.3385,0.9
0.9874,-2.7483,1.8714,0.76061,1.6697,-1.0793,0.49746,-0.38339,0.9
-4.9793,-0.11617,-2.6904,-0.45141,1.9233,-1.4325,2.155,2.2444,0.9
1.8015,-7.3778,-0.96049,-2.5924,2.1542,-5.5145,1.8698,1.7032,0.9
2.2178,-1.1224,11.468,2.1186,3.5242,-3.6622,-3.6808,-2.8745,0.9
1.2531,-0.99662,0.64399,-0.84826,3.2548,-0.49618,-1.8357,3.8354,0.9
5.7812,-0.87707,5.5142,2.0327,0.15302,-4.9733,-0.23472,-5.0576,0.9
2.4207,1.285,-0.57708,4.2991,2.0424,-3.775,-0.8177,-4.6091,0.9
0.94629,0.036719,-0.43699,0.28961,-0.62761,-0.44973,-1.8386,0.44779,0.9
-1.7069,-1.613,-2.9093,-0.017439,1.1697,-4.0624,0.15791,0.47902,0.9
-4.4142,1.9443,-13.032,-8.7778,-1.9923,-6.3898,8.7106,12.941,0.9
-2.1311,-1.5971,-4.4923,-0.73944,4.9672,-8.0312,1.6344,2.7946,0.9
0.62946,-12.528,-5.863,-6.1791,2.5961,-5.5912,2.3855,11.006,0.9
-3.768,3.9367,1.5788,-0.453,0.50269,-2.3814,4.837,0.98455,0.9
3.4282,-3.7208,0.21958,-0.83052,5.1616,-1.3421,-3.7913,4.2222,0.9
-2.2428,-0.18172,-1.9573,-6.0534,5.7748,-2.2813,2.0194,10.465,0.9
3.8262,-10.349,-6.6933,-5.4909,5.1656,0.026645,-1.6069,10.641,0.9
2.6865,-0.868,11.236,1.8625,9.6707,-6.0703,-1.6837,-0.36646,0.9
-3.2768,-3.3785,3.0756,2.6066,4.7798,-7.0875,2.7198,-1.3121,0.9
2.9233,-0.53235,2.732,6.3411,6.6048,-5.9495,-2.0022,-6.7261,0.9
0.47004,2.3605,-4.8328,2.222,2.3485,-7.5084,-0.64646,-1.6409,0.9
-4.6525,9.6389,10.185,2.479,7.757,-10.078,-3.0847,-1.5695,0.9
2.896,0.30392,2.814,4.3842,3.6232,-0.25014,0.2651,-3.8718,0.9
-5.6898,8.3506,-1.2103,-2.5772,-1.4077,0.59301,2.3457,5.3403,0.9
1.1725,-0.95856,-0.072442,1.7683,-0.021961,-1.2609,3.1819,-2.9653,0.9
0.24382,2.8975,-2.7195,3.4116,1.5083,-0.76232,6.1226,-4.5811,0.9
-2.1577,3.2344,-1.0757,0.19916,-1.0968,-3.3814,1.7048,0.015502,0.9
1.5307,0.030998,-1.4228,3.2079,4.0081,-5.9476,2.7809,-3.5402,0.9
4.898,-1.9908,7.1711,4.7877,2.1192,-4.6157,3.2167,-8.0451,0.9
-2.5351,7.0829,1.4952,9.9244,6.4162,-2.3411,-9.32,-6.553,0.9
2.9729,-1.1539,4.6934,0.60244,7.7268,-3.5351,-6.3086,2.3118,0.9
-2.3535,-2.1025,1.5202,-2.8553,3.6105,-4.8246,2.4358,3.7876,0.9
-4.0593,1.3403,-1.0407,2.5728,1.9497,-8.445,3.0142,-3.6481,0.9
0.24468,0.62403,2.1218,1.3163,0.16576,-1.202,-1.043,-1.2077,0.9
-1.8682,4.9651,-1.404,2.2087,1.3195,-1.3386,-10.436,1.0947,0.9
-3.0961,-3.3697,-6.5717,-1.6293,1.6386,-6.2457,-1.1953,4.2558,0.9
-2.1899,-1.9192,-4.2273,0.6269,4.7587,-8.9467,4.7451,-0.82228,0.9
0.16156,3.3653,3.6623,2.7363,4.4168,-3.8745,0.61432,-1.2172,0.9
-1.654,2.9964,11.47,5.8653,7.8315,-6.4839,-9.7959,-2.3252,0.9
3.0501,-11.391,-13.877,0.088662,12.425,-4.4903,1.4125,5.6235,0.9
-0.11891,2.6617,0.59762,1.4363,-8.0463,3.3114,8.8805,-3.2862,0.9
-2.4139,1.1346,-3.5978,2.9693,2.7821,-0.55172,-4.4316,1.0994,0.9
-0.57001,3.7688,0.45783,-1.0514,1.373,-8.0714,6.5558,-1.2379,0.9
4.0576,-3.4135,-2.1558,1.32,3.3934,-3.7544,-7.3893,0.61878,0.9
-1.7507,-3.9386,-2.8063,2.1266,-0.03034,-1.1077,1.4471,-1.0923,0.9
-4.7524,-2.8734,-0.19197,-3.0901,-1.9058,-2.1542,4.304,4.9029,0.9
-1.4896,4.0054,-1.5099,1.0205,4.1297,-6.827,2.477,0.045044,0.9
-3.2524,-0.92571,-4.493,2.9342,2.5276,-4.2179,6.6071,-2.0811,0.9
4.2011,-3.377,3.2788,-2.6364,-4.139,-1.1174,2.4277,1.0075,0.9
-3.0723,2.3014,-1.4088,1.1325,1.2461,-2.0427,0.75047,-0.10505,0.9
-1.8626,-9.3752,-12.78,3.0375,8.6887,-6.4518,5.2149,-0.99617,0.9
-0.050072,2.2628,4.389,0.86321,3.6989,-10.023,0.96435,-3.063,0.9
2.6835,0.58176,7.2066,2.7572,-1.2907,-0.63169,-2.7205,-3.4974,0.9
-0.75682,2.184,1.8606,0.56469,2.147,-3.3733,-3.0552,1.3659,0.9
-3.0226,3.2974,-1.0791,0.33629,4.007,-9.4585,1.7813,0.033597,0.9
-0.63899,-5.2613,-7.6968,2.9259,4.2384,-0.34578,-4.9268,0.72726,0.9
0.76737,0.050157,-3.4591,3.009,1.6318,-11.935,1.0961,-4.2157,0.9
-2.1038,1.4466,0.31104,0.31288,4.593,-6.2203,1.0679,0.78864,0.9
-7.4089,0.90953,-5.8891,-0.87321,5.1765,-5.5231,2.479,4.4923,0.9
-2.9035,-4.9494,-3.8439,-1.2225,2.2617,-8.3705,-1.4717,3.0211,0.9
-3.2448,1.166,1.2137,4.8288,5.3906,-7.8611,-3.7428,-4.7561,0.9
-4.6442,1.6821,-3.7762,-3.6523,5.1263,-2.9713,3.0971,7.5752,0.9
-2.2476,-5.727,-6.5791,-5.9065,4.323,-8.7165,6.2122,7.492,0.9
-0.74079,0.49203,6.7291,4.9444,4.0953,-4.7359,-7.0103,-2.846,0.9
-0.070353,3.7292,-5.2367,3.8858,4.7622,-2.4067,-6.6187,2.8645,0.9
-0.53841,1.8411,-4.5587,-1.414,-0.10004,-0.18596,3.6417,3.0738,0.9
-0.86501,-1.4175,-5.0906,-0.094284,2.3935,-0.94057,-1.9249,2.8442,0.9
0.88855,-3.8873,-9.7206,4.5577,8.2043,-5.0515,-1.4018,-0.70642,0.9
1.7242,-1.186,5.8929,5.0904,-1.2482,-7.8588,-1.9918,-7.9936,0.9
-0.3882,-1.2384,-1.1037,1.2216,0.88466,-2.8188,0.98054,-1.8582,0.9
2.2602,2.2832,0.82219,1.5326,2.0702,-3.3643,-1.7696,-1.6425,0.9
-1.3297,-1.0625,-0.88285,-1.1197,1.1937,-4.2627,3.5011,1.2018,0.9
-5.2521,0.6492,-6.3921,-3.4782,2.1822,-3.7084,2.0693,6.5549,0.9
-0.75859,-2.1095,0.27159,1.7662,3.8849,-0.40178,0.18986,-1.0056,0.9
1.28,1.9388,2.4119,0.33907,-0.056197,-1.5749,0.6204,-0.63191,0.9
-3.8953,2.0069,2.2255,3.7886,8.8112,-5.1352,-4.3366,-0.61661,0.9
-0.4392,-0.53589,-1.9609,0.24414,0.44922,-2.0834,1.5298,-0.36174,0.9
-0.065932,1.7169,-1.1119,0.41308,0.43778,-4.2754,4.7019,-2.0615,0.9
-1.8176,-7.9319,-2.1669,0.20921,5.5785,-7.7538,0.289,0.18012,0.9
-0.87586,-0.84925,-8.1397,2.314,1.7468,1.1101,1.0371,0.23811,0.9
3.403,-1.4613,-1.7845,0.55462,3.3406,-7.3624,-0.87263,0.12848,0.9
-1.0691,0.82525,3.1046,0.087028,2.2813,-10.955,4.3343,-0.33233,0.9
-0.62629,1.3537,-4.7801,6.189,7.9345,-8.1602,0.22381,-3.4327,0.9
-1.5822,-4.5097,-3.276,0.010498,3.5677,-1.9155,-4.6089,2.7247,0.9
-1.1414,2.2367,0.51134,3.7025,5.744,-5.1881,-5.7327,-0.93443,0.9
-0.3033,-1.0494,-2.7591,1.6513,2.9806,-2.0145,-3.6117,1.8161,0.9
-3.7303,3.3141,-1.9498,-0.56086,-0.7383,-3.5084,-1.1805,1.6825,0.9
0.69078,-9.7236,-2.1659,0.39005,5.0298,-2.3062,3.7303,2.6635,0.9
2.6092,-0.8013,1.4726,1.5985,2.4473,-2.3623,6.5795,-3.1433,0.9
-0.16398,-4.1196,-4.6629,2.4153,-2.3023,1.9556,3.82,-1.8959,0.9
-0.70281,0.23808,-6.0707,5.0837,2.0571,0.87684,-1.0701,-2.9474,0.9
2.1935,-0.59503,2.2221,2.3846,2.355,-1.8903,-3.8867,-0.85134,0.9
-1.8481,-1.295,1.1992,-0.77883,2.4565,-10.182,0.61298,-0.77299,0.9
-0.84321,4.0762,3.2969,-1.4929,2.2879,-0.88705,-1.1328,3.1236,0.9
-0.094993,3.4527,2.0687,0.076838,2.1729,-3.6809,-1.9231,0.74505,0.9
-2.4562,2.7175,3.8304,0.44921,1.4731,-1.0773,-1.115,0.684,0.9
4.3131,0.84391,13.872,-3.7991,2.239,-6.8879,4.6173,2.8814,0.9
0.84687,-0.63976,-0.91025,2.2861,0.818,-0.94456,0.95148,-2.6717,0.9
-1.4716,2.9823,4.9621,7.2334,3.6674,-4.0358,-4.5787,-6.3365,0.9
-1.644,5.6026,-5.2053,1.6909,1.0396,-6.355,5.7128,-2.1026,0.9
0.73363,-6.3483,3.3869,2.2749,3.0875,-1.3846,-1.6969,-0.35136,0.9
0.69507,2.915,6.0311,5.4551,3.2628,-3.7734,-3.6935,-4.9518,0.9
1.5261,-2.5225,-11.571,-1.9422,1.5376,-2.3682,5.4488,3.6148,0.9
-1.0993,-3.8735,-0.73919,4.0792,3.3129,-14.878,3.4773,-8.2701,0.9
-3.0135,3.2586,-2.6959,1.6009,1.3654,-2.0796,-0.3861,-0.5301,0.9
0.99534,-6.3811,-2.0621,-0.57323,3.5947,-5.098,-0.05355,0.74687,0.9
-5.178,-0.41848,-1.6311,4.819,9.018,-6.6726,1.0868,-2.4111,0.9
0.032895,-1.009,-5.4997,-4.6597,1.2101,-6.8633,3.2681,4.7,0.9
0.092814,0.73848,-3.5954,-0.99368,0.99293,-4.6075,5.1852,-0.0397,0.9
0.38477,-1.5091,0.69358,1.2654,0.22085,-0.94284,3.5795,-2.1838,0.9
0.37746,-3.0131,-1.9884,-2.0507,1.3715,-3.268,4.4103,0.55126,0.9
0.53347,-0.45212,-2.8597,1.6617,5.2536,-2.5433,-2.0354,0.73804,0.9
-0.61381,1.1144,-0.94982,0.50562,4.0016,-1.3091,-1.4824,3.2648,0.9
0.95733,-3.355,-0.82166,3.2405,3.4974,-5.9361,0.83722,-4.2049,0.9
2.7198,-5.2144,4.2807,0.71827,3.4963,-5.6931,2.5595,-2.3416,0.9
-2.2116,-3.1962,0.1308,-3.3564,6.2441,-4.8286,-1.1879,7.7093,0.9
-0.0607,-2.6433,-3.2165,-0.41027,4.3491,-3.7149,3.3857,3.0338,0.9
-0.46333,-2.7915,-2.3718,2.4559,5.3855,-5.218,-4.1019,-1.5882,0.9
2.9873,2.5549,0.71108,-0.63634,-2.5706,-2.577,3.4921,-0.99515,0.9
3.6032,-7.8448,-1.3574,-0.25808,3.638,-4.5924,6.374,-1.4754,0.9
1.7093,1.7803,6.1251,-2.1939,0.80884,-3.6301,-3.0137,1.3556,0.9
0.10885,-1.4047,8.3504,0.79428,7.0576,-7.476,-4.6032,-1.08,0.9
3.936,-2.7267,1.4676,7.0381,7.0888,-7.209,-5.4564,-6.6838,0.9
-2.1104,2.0475,2.0875,6.2445,4.6627,-2.43,-1.5286,-3.7382,0.9
2.8092,1.3964,-0.55084,4.6069,2.7401,-4.3114,-1.7811,-5.3226,0.9
-3.7968,-0.63141,-4.3333,1.8551,0.4569,-3.2728,4.7539,-1.8936,0.9
-1.2511,-2.2846,-2.5453,-0.2485,2.3913,-4.1709,2.2728,2.1384,0.9
0.65826,2.1747,-0.67061,1.7862,-0.083943,-0.24372,6.3972,-2.1477,0.9
3.0216,-8.8944,-3.611,-0.52347,9.8788,-4.8636,-4.6292,5.5202,0.9
-0.982,-7.9658,10.264,5.6061,1.4617,1.751,-9.423,-0.21301,0.9
3.3143,-6.8496,2.1716,3.5018,1.4167,2.7043,-1.5966,-1.6007,0.9
4.0921,-3.1437,10.775,0.96277,0.16901,-4.9758,3.0273,-3.6373,0.9
-1.5743,1.3235,-3.8158,-1.5655,0.67398,-3.509,3.1,2.0831,0.9
-6.0429,6.9112,6.4963,9.0801,6.4491,-6.5964,-4.8184,-8.9655,0.9
-0.57908,-3.1645,-1.7576,-5.4236,0.15424,-3.6433,5.8701,4.5133,0.9
-1.9727,1.6073,3.4781,-2.3644,5.8637,-9.2761,0.98121,3.7956,0.9
-2.5711,-0.59778,0.40069,-4.3781,1.3197,-5.8433,8.1452,2.4519,0.9
0.67193,-0.68935,5.6835,0.68085,2.1766,-2.9845,2.7854,-1.7633,0.9
-1.0477,3.3146,3.9247,1.3336,1.2975,-3.2211,-0.83676,-0.66603,0.9
2.8398,-4.5482,-3.4356,-0.23377,5.0852,-0.34913,1.8854,3.153,0.9
0.11179,0.62583,-1.1519,3.131,0.88402,-5.442,4.4772,-2.8236,0.9
1.3297,-4.1718,-4.8498,-2.5591,-0.51431,-0.045089,2.6889,3.4408,0.9
1.2467,-4.6677,5.2467,6.7057,3.6729,-6.2854,-1.4901,-8.2225,0.9
-1.9217,4.0113,-8.5261,3.1372,4.6628,-3.7104,-8.7558,1.5765,0.9
3.1096,-5.0165,0.86245,-0.33174,4.8747,-5.9094,1.1507,-0.11435,0.9
-1.5493,2.6599,6.3964,-0.94676,1.4182,-4.0922,-3.0475,3.5211,0.9
-0.25285,3.8324,7.3281,1.7606,5.4797,-9.9473,4.1358,-3.8841,0.9
0.088946,-3.0339,-4.7747,0.09723,3.894,-5.3508,2.298,-1.1912,0.9
-2.4266,-1.5902,1.1017,-7.6553,-1.7212,-4.0896,5.6361,7.9979,0.9
-0.15906,1.8388,3.9972,5.6068,5.2281,-5.6816,-1.751,-6.3545,0.9
-0.4587,-2.7058,-6.3536,7.2258,9.1586,-9.364,-6.0067,-4.695,0.9
-3.3565,-2.6716,1.9928,0.35396,6.4075,-3.092,-4.6484,2.9302,0.9
2.3687,-4.1387,-6.1936,1.3262,7.0461,-3.0274,2.9811,2.4187,0.9
-2.2945,-0.62603,-8.5032,0.27674,-1.3042,0.19666,-2.6618,1.1631,0.9
1.8274,-6.6395,3.4364,0.9377,10.653,-8.5307,-3.5638,4.2765,0.9
0.79601,2.0993,1.3524,3.9818,4.7988,-8.1476,-0.28521,-5.2044,0.9
-5.6552,0.72975,-2.2134,3.06,3.7776,-4.8093,-3.1748,-0.57946,0.9
1.7943,-2.4996,-0.5842,0.56849,1.3032,-1.9156,-3.4701,0.65439,0.9
-0.94484,-0.64377,2.8713,2.8456,2.569,-2.5639,-0.50689,-3.2328,0.9
-1.9459,-1.7817,-0.2414,2.4088,6.9334,-6.072,-1.2593,0.80347,0.9
1.6777,-1.3663,0.38796,-1.9021,4.1733,-2.6868,-1.3979,4.1984,0.9
2.1375,-2.9204,-2.9489,-1.5252,-0.74424,0.74688,2.406,3.022,0.9
0.91003,-2.6756,1.1638,0.10712,2.4988,-2.5987,0.46605,0.040981,0.9
0.72576,-0.70184,4.2747,1.0561,4.7958,-3.0397,0.57343,-1.7949,0.9
0.19412,1.7175,1.6925,4.5819,2.6233,-3.4472,-6.5927,-4.3059,0.9
0.51686,-1.8237,-4.0055,6.2614,9.2012,-7.034,0.41415,-6.5327,0.9
-1.942,1.9856,6.5297,-2.0437,-0.19274,-3.4012,1.2029,1.1226,0.9
-3.7908,5.1416,2.6527,0.52168,5.3859,-5.5991,-0.35727,1.8029,0.9
-1.1457,0.95119,2.919,4.6498,1.3229,-0.8866,1.1308,-5.0736,0.9
-0.79545,1.632,2.9535,-0.074373,2.8531,-3.7061,-4.4849,1.3515,0.9
-0.41558,11.389,2.9054,5.9497,-0.16669,-0.77969,-5.1686,-4.4428,0.9
-1.2398,-0.86143,0.35583,-2.8281,0.11153,-4.2213,4.1845,1.432,0.9
0.11905,2.2941,-0.13509,6.0145,5.9795,-4.6993,-0.73144,-4.3288,0.9
-1.6806,1.1083,3.9446,-0.33231,2.2599,-2.8105,-0.17697,0.43532,0.9
-1.0168,3.8177,0.71276,3.0886,1.8597,-4.011,-2.7114,-2.6436,0.9
-2.2231,4.9487,0.58814,2.9981,2.7825,-3.2306,-2.702,-1.9235,0.9
0.23169,-0.21835,3.3167,-5.248,1.983,-4.0042,-2.7412,6.9072,0.9
-5.955,-3.3697,-4.6879,2.0219,5.9102,-4.7765,1.9048,-0.03931,0.9
3.3714,-1.9463,2.5447,-0.75024,4.3901,-1.3473,1.1635,2.9706,0.9
3.4796,-4.2973,-10.85,-3.5135,0.19023,-0.31776,3.0519,5.5207,0.9
-3.53,-1.7023,-11.139,-3.1202,4.272,-4.344,4.8646,6.0719,0.9
-2.1227,1.2491,3.2154,1.7918,1.5848,-2.8159,-2.7429,-1.4704,0.9
-0.80908,4.6316,5.3471,0.44519,-2.1919,-1.4535,-0.87125,-1.2024,0.9
-3.3228,1.6519,3.4723,1.9267,5.2104,-6.5493,-1.5976,-1.6166,0.9
5.5979,-6.4055,-0.13467,2.2456,3.9136,-5.9333,-0.21981,-0.8097,0.9
-4.9914,5.7108,1.2813,-3.6408,2.0994,-2.0052,2.817,6.3977,0.9
-2.2694,4.5246,9.407,2.903,2.4642,-7.4501,-0.39401,-4.9019,0.9
1.4084,-0.43832,-3.6583,2.2616,6.5752,-2.4533,-2.578,1.6004,0.9
1.5368,-4.0918,0.34122,-1.8185,0.82213,-2.3682,5.4968,0.79576,0.9
-3.6233,-4.8719,-3.4775,-1.8956,3.1234,-4.0368,-4.4237,4.9293,0.9
-4.2477,1.4749,-4.3076,-3.8165,-3.8228,-4.7543,3.6378,2.528,0.9
-2.6904,0.31596,0.86453,-1.533,-1.2808,-4.7705,-1.9488,1.3796,0.9
-2.0616,3.0077,0.9507,2.4365,-1.4234,-1.9619,-1.5756,-2.2071,0.9
-5.5387,4.0859,8.3177,5.5434,5.7474,-3.6969,-8.7414,-3.7156,0.9
-1.9216,-5.1598,-2.4071,0.12379,2.885,-1.0762,2.5032,1.3217,0.9
-1.566,3.1504,-0.78179,-2.2568,0.43832,-6.0753,-1.1391,2.7381,0.9
2.5759,-3.9631,-0.46408,-2.6136,2.0397,-5.4422,3.1013,0.34398,0.9
-3.2797,-0.5611,4.3638,3.7441,1.4903,-6.2347,-0.26682,-5.4629,0.9
-5.1164,-1.435,0.12241,4.8286,-0.018462,2.3202,-0.32754,-1.9751,0.9
0.15112,-1.5458,-4.0176,-0.41657,1.4698,-4.7402,8.2423,0.2298,0.9
-2.0378,2.5531,2.3877,-3.6561,5.0708,-1.2067,0.10343,7.2254,0.9
-0.0032536,-5.1855,-0.20943,0.11014,5.5247,-3.9507,1.0936,1.0541,0.9
0.74645,5.9774,10.964,3.8359,-0.70051,-3.883,-1.022,-6.7609,0.9
-0.71351,-2.0237,-21.689,-0.96995,0.201,-4.2322,11.545,3.6338,0.9
-0.5801,-8.3477,-1.2515,1.121,6.7692,-6.7117,6.4216,-2.4421,0.9
-5.9777,6.69,9.1017,6.496,1.4967,-4.78,-2.762,-8.186,0.9
-4.3872,5.5671,1.2069,0.75251,-0.92551,-2.7061,-3.1256,-0.37069,0.9
-4.2983,0.32229,3.2709,-1.3536,4.1698,-5.4379,4.0921,1.8595,0.9
-1.8175,-1.0492,-0.69959,2.8665,1.7275,-11.682,3.8312,-6.6807,0.9
-0.035193,-3.302,-0.51725,1.5721,5.7544,-3.22,-5.1986,1.3849,0.9
-3.0238,0.18452,-7.0051,-1.0053,1.0773,-6.0531,0.094584,3.1884,0.9
-2.206,6.6844,-0.60508,5.8511,3.0044,-6.128,-1.4462,-6.426,0.9
