5.926,3.7335,8.0805,9.956,0.41808,1.4789,0.71413,1.4883
9.4376,5.6087,4.6639,6.4988,4.4369,0.88646,1.7028,0.57471
2.487,1.3974,1.0787,6.8093,3.0702,1.5633,1.2404,1.3928
1.8693,3.7765,4.7718,7.4888,1.1736,0.72939,0.54105,0.7919
0.73995,0.93465,5.6651,7.4316,1.7065,1.0949,1.4117,0.77203
7.5855,9.4006,5.2249,8.7362,1.8937,1.3081,0.40611,1.0013
7.7252,2.8421,9.4429,9.0176,0.54169,0.61062,1.7112,0.99801
3.6899,3.3248,0.061695,3.6993,1.7916,1.5138,2.6806,0.50922
8.9687,8.0737,3.1204,8.8726,1.1022,3.6126,0.79245,1.8829
0.63399,3.5653,7.8226,0.078191,0.22633,1.0536,1.1814,0.3592
2.6235,7.3315,2.3202,3.1674,0.8911,0.40739,1.4995,2.2239
6.3253,3.4886,3.8142,7.1793,0.58097,0.98292,1.5141,1.8288
0.56592,3.0714,0.3098,6.7032,1.1391,1.1634,0.79369,1.2963
3.0068,9.8247,2.5086,0.70582,0.29463,1.5538,0.63608,1.9648
4.1792,5.3831,2.3515,8.2266,1.1626,1.9698,1.3235,0.7423
9.4832,6.9415,1.6262,8.6963,1.8357,0.64166,0.62484,1.1641
9.1035,4.283,6.8057,9.2581,0.63331,1.2075,0.79984,1.3817
5.355,8.6154,8.2404,4.8743,2.1434,1.5032,1.1706,1.5269
9.7321,5.8557,8.2401,2.8411,0.20958,0.29223,1.0352,1.9571
2.0559,9.7994,4.0285,4.4905,0.55129,1.6725,1.4619,2.3276
2.5116,0.59516,8.3067,5.0002,1.416,1.3306,1.2439,1.3551
9.0748,4.2883,7.7544,4.3859,0.18705,2.7785,0.4647,2.2657
2.4499,5.5004,6.204,6.1857,0.78295,0.65371,1.3031,0.94721
3.0108,5.2932,1.8029,7.374,0.67029,1.4805,0.7485,1.2882
5.8145,1.2591,9.4243,2.0119,1.3131,0.97579,1.2939,1.681
5.4305,1.2156,4.4713,1.4272,1.1999,1.3667,2.4582,0.73452
3.0456,5.4902,0.95625,6.6696,2.3793,1.1137,1.8167,1.0152
5.7839,7.5882,2.9599,1.2358,1.0194,0.20896,1.107,0.76095
1.8617,2.8392,4.4735,5.1362,2.1254,0.82294,1.8543,2.1559
7.4303,3.8213,7.8482,4.6789,1.8354,1.9913,1.5967,0.75627
4.5096,8.7894,6.2202,3.2767,1.2963,0.6811,1.8552,1.1402
1.9665,7.4401,9.26,0.28785,1.7705,1.2246,1.8733,1.2232
4.5027,0.70578,1.849,9.23,0.51654,0.5252,1.0797,1.8248
1.5101,3.7107,6.2977,9.5804,1.9755,0.74399,1.3929,2.0299
5.6683,9.6964,4.2178,7.4489,0.70687,2.4567,1.9717,1.779
8.604,9.1221,1.1498,2.4026,1.1512,1.634,0.90757,1.1084
2.9463,2.6539,4.6517,1.554,1.2977,1.3854,1.6377,1.4776
3.707,6.8969,4.4052,0.55118,0.86757,2.2332,0.96266,2.559
9.0149,9.5282,3.6915,7.2308,1.5689,0.82154,1.2757,2.0954
1.1337,1.5486,7.7669,3.4469,1.5627,1.0591,1.3003,0.34635
7.4005,8.0148,0.12897,3.9267,1.1564,1.1323,0.75566,0.71494
5.4277,6.1949,0.58587,0.38691,1.7436,1.7426,0.82026,1.902
6.0722,1.0687,9.9574,0.52133,0.91159,0.73568,1.7654,1.2129
7.9378,9.4795,3.2492,4.7813,1.5968,1.4499,0.19297,2.0865
5.3629,3.9815,6.7687,6.6518,2.2669,1.7934,0.57904,1.1979
0.14519,6.989,0.21638,7.0183,1.7116,1.9132,1.4159,0.61527
9.4007,9.8797,0.41707,9.5333,1.0639,0.56451,2.2304,0.62344
7.926,9.824,5.4579,8.2203,0.98219,0.7082,0.9888,1.8738
2.1349,1.8988,3.8585,7.2631,1.6157,1.1378,1.3131,1.6403
3.1721,3.7958,6.9624,5.598,0.25047,0.96277,0.23946,0.76402
7.0322,5.5562,1.9736,3.7125,1.2996,1.7864,1.5251,3.3123
8.2151,7.6682,5.9179,6.4414,2.8362,1.1463,0.50977,0.95715
0.76135,4.7655,0.59207,4.6334,1.1843,1.4176,0.94388,2.7096
4.6688,6.8581,9.6977,5.0021,0.72944,1.5759,1.8883,0.71822
8.718,9.3656,6.9784,3.4045,1.2462,1.4522,2.0648,1.0858
0.063864,9.7437,9.6181,0.92963,0.86083,0.78793,0.75371,2.2162
9.1065,4.0935,8.3771,6.3556,1.9528,1.3742,3.5036,1.5013
2.1625,4.8536,4.0773,8.1198,1.2108,0.545,0.56105,0.50751
8.1536,2.1775,5.5561,3.9809,0.89169,0.53247,1.1525,1.0216
2.3921,5.5762,9.8941,6.086,0.77059,1.1092,2.3849,1.1178
4.8251,4.682,4.758,0.70047,1.1059,0.66183,0.81288,1.0298
0.2096,4.9306,0.17469,2.9548,0.81839,1.4469,0.76654,2.0075
1.0475,4.4632,9.5244,0.28824,0.68631,0.87616,2.6156,1.9078
3.7246,1.8715,7.1795,6.5106,0.44979,0.79465,2.099,1.8658
6.6471,8.5863,7.21,1.203,0.26147,2.3398,1.3355,0.30081
3.7821,0.60294,4.8053,3.4209,0.83373,0.86419,2.7509,0.91263
9.8189,2.3928,6.5132,4.8889,1.6415,1.3026,0.55329,0.38281
8.5966,8.5118,4.0815,7.597,1.3149,0.66075,0.58954,1.0864
0.19457,1.7695,5.7424,6.9472,1.6977,0.99219,0.64431,0.93509
7.459,6.58,1.7637,6.628,0.62666,0.71391,0.39238,2.6259
7.9098,2.8523,4.3211,3.8319,0.93123,1.3029,1.7419,0.54551
7.4693,9.3885,7.8118,2.1665,2.395,1.3216,2.9593,1.0981
3.4672,3.7824,2.0307,1.5529,2.4846,0.4683,1.1878,0.71227
2.692,0.4686,5.0972,4.9579,0.87324,0.81366,2.7873,0.9093
0.43888,5.9734,3.2239,4.7594,2.0851,0.40486,0.48496,1.2154
9.269,0.46091,2.6289,1.4793,0.14139,0.61271,0.84277,2.5909
1.4377,8.2887,7.7305,3.7158,1.2725,0.59794,0.82278,1.7868
1.3433,3.0271,3.117,3.7634,0.92191,0.69227,1.9516,0.63691
4.9056,1.0956,6.7096,4.8188,2.4908,1.6907,1.6346,1.7512
9.7599,6.5334,4.2309,5.5869,0.80144,1.9151,1.69,0.45294
0.21906,0.023552,8.89,7.489,2.3597,0.69064,1.5019,0.47243
1.2304,7.2737,0.57111,5.2094,2.2543,1.7795,1.264,0.05899
7.1897,1.3329,7.4595,3.9705,1.7265,1.1942,0.72988,0.77065
3.6366,9.1069,0.76152,0.072956,0.61612,1.7055,1.1514,2.2996
8.146,4.7492,6.5417,5.7696,1.7264,0.78414,2.9113,1.0574
0.22735,0.007417,3.1927,6.6858,0.97364,0.96734,0.33202,0.63535
9.3837,5.7112,4.0514,4.5102,2.1632,1.6768,2.1809,1.7208
2.4939,3.5122,6.1357,8.2304,1.2577,1.6201,0.95303,2.3959
6.5689,4.9657,2.3314,4.6144,0.29256,0.258,0.52388,1.2842
5.1135,3.9323,3.9592,9.7556,1.3006,1.615,1.0762,2.2141
4.5503,6.2705,6.2563,7.0926,1.4065,1.9862,2.3529,1.9975
6.4475,2.1481,5.5759,8.5917,1.2949,0.99122,1.1109,1.1168
9.6565,5.1566,0.45862,8.5084,0.82863,0.44289,1.4362,1.3556
2.0005,0.38735,0.92859,2.9567,1.494,1.5549,1.1151,1.6767
7.299,6.3409,9.0748,5.8463,1.7076,0.89513,1.5119,1.0259
1.1486,0.28194,4.9817,4.3696,1.6764,1.7362,1.1689,1.3213
5.1339,7.6521,3.4463,7.6521,0.71413,0.77401,0.90241,1.4974
0.78924,7.1254,6.1046,5.9456,0.53286,1.4563,0.62237,0.6745
8.221,4.5315,3.5093,5.6514,1.3702,0.13423,2.6364,1.0819
4.2962,3.5244,6.4319,5.7226,0.95544,0.9398,1.8236,1.1477
4.0311,9.2883,3.8051,6.4242,1.232,1.0823,0.84909,0.72263
9.2293,3.8528,4.4785,5.6324,0.92987,1.0624,1.2528,0.56692
7.7797,5.8643,8.1346,1.5189,0.68883,0.7768,1.0528,1.6156
7.759,6.2881,2.6745,1.9496,2.7637,1.1368,2.7531,0.093511
9.6165,8.9368,0.98861,6.9993,2.8824,0.98714,1.1489,0.94766
7.1566,1.6928,1.5375,4.2003,1.5529,0.74965,0.5648,0.63043
8.8565,5.0126,1.8796,9.2688,1.9673,1.47,2.5401,1.4696
4.258,5.3944,0.43459,8.3077,0.93552,0.32704,1.064,2.6278
0.69686,5.3904,6.07,7.725,0.79893,1.1418,0.80102,1.2016
8.7364,7.4937,8.3996,9.351,1.7524,2.139,1.6366,0.7819
9.3914,4.3599,2.8427,7.7357,0.54879,1.456,1.2348,1.5797
1.6114,8.3043,2.6283,4.0057,1.0197,0.41145,2.2495,0.9752
5.0325,3.1634,4.954,3.645,1.0077,2.406,0.51072,0.98856
4.462,7.1923,3.9661,4.4766,1.932,2.2132,1.4224,0.7487
0.33149,9.3756,2.0297,5.9293,1.4426,1.6072,1.4093,2.0195
0.70636,3.9293,9.1532,0.87027,1.2957,1.5026,3.3369,2.2459
4.7813,7.0108,7.1373,6.2559,1.0731,2.9804,0.79312,1.0494
1.5796,2.622,1.8028,5.1222,0.23194,1.0277,0.86238,0.14329
9.4549,9.1122,5.3469,9.927,1.4344,2.3647,0.24656,1.8573
4.592,7.6251,6.6978,8.907,1.7763,2.4725,0.9395,1.3866
4.7341,9.1581,3.6365,3.5744,1.6926,1.1288,0.67546,0.47573
9.0072,0.327,2.6563,4.9336,1.7618,1.0842,1.9659,1.9723
2.621,8.2259,2.2945,3.1437,0.62935,2.1975,2.2916,0.86821
7.5646,8.726,9.1771,5.9038,2.0617,1.4244,0.56359,1.7089
4.1748,6.7813,3.5332,3.3719,0.12173,0.90396,0.98874,0.55601
4.8743,8.2459,6.1776,6.5885,1.8165,1.0029,2.0962,0.36165
8.8115,8.8062,3.4731,2.845,1.3415,1.3228,1.5063,0.62874
2.1118,0.45267,7.705,6.622,2.7385,0.62968,1.6307,0.43832
8.5534,4.075,9.5548,1.2237,2.0035,0.62056,1.1272,1.203
2.6904,5.7048,8.4911,6.4165,2.157,1.0151,0.73484,1.762
8.6006,6.8298,2.9877,7.8024,0.96419,1.264,2.0792,1.7599
9.6853,3.8491,9.5659,6.5198,2.6753,0.97763,0.93447,1.6187
9.1841,2.0443,1.8596,9.29,0.76761,1.4513,1.1957,0.722
6.3341,7.6703,8.5501,9.4604,0.87256,1.6233,1.8707,1.1344
4.7463,3.9204,2.3063,8.301,1.1393,1.4039,1.0059,2.5999
0.81189,7.3153,9.748,1.5336,0.3657,0.80419,0.31229,0.89525
7.1389,7.4993,9.7421,7.5795,0.8717,2.4157,0.39476,0.77657
0.70875,2.1909,0.19871,6.5924,1.5103,2.966,1.1026,0.85262
9.548,5.7615,8.3781,7.4333,2.6579,2.3754,1.7257,0.5965
7.7162,8.173,2.741,8.8826,0.41999,1.2851,1.5476,2.4671
8.2549,7.0997,6.6837,1.1207,1.6486,1.9824,1.2616,1.4316
8.9607,8.6085,3.3809,6.2981,1.2704,1.97,0.58175,2.2872
9.0299,5.2948,6.1912,2.2114,0.84309,1.3543,0.80001,1.0347
5.8429,5.2589,9.8873,8.5274,0.55924,1.749,0.63208,0.28308
8.4295,2.6296,9.4814,5.2121,0.23309,1.1423,2.1266,0.92778
8.1269,2.591,5.5209,1.7894,1.1782,1.3464,0.75394,1.9175
4.0481,1.4696,5.9685,0.94505,1.3175,1.1551,2.1371,2.3455
1.0331,8.1048,9.4876,2.9379,1.3814,0.24379,1.4654,0.57401
0.43075,9.7236,0.16224,7.7935,1.0543,1.8007,2.9678,0.41445
0.46177,9.3031,5.3617,2.1,1.1227,1.258,1.2502,0.27808
8.0909,1.3184,5.6355,1.7579,1.1947,2.5245,2.5985,0.63516
9.8965,9.9627,8.1601,1.9644,0.6794,1.2745,0.96408,0.72362
0.95394,0.95211,0.87854,6.6437,1.4681,3.1891,1.1546,1.7052
7.1399,9.9988,5.4933,7.0853,1.2522,2.4099,0.25154,1.3309
3.0503,1.4863,3.1655,5.259,0.93365,1.248,0.32542,1.0732
4.3568,3.7198,7.3455,4.468,0.63758,2.8173,1.4286,2.119
4.2156,3.5532,4.18,3.7368,0.6396,0.46229,1.1234,1.6962
2.4434,7.238,5.914,0.84304,1.2696,0.19845,1.5919,1.3553
1.8972,5.9664,8.0436,5.974,0.48456,1.9568,1.5,0.38914
9.7688,7.6193,8.4927,8.6608,0.80861,1.2594,0.85111,0.67645
1.7838,4.6714,4.7802,8.7542,1.3753,0.80503,1.3222,0.23673
0.72224,6.2503,4.3252,3.0967,0.40287,1.744,2.64,1.2529
4.6456,4.3031,9.59,4.7204,1.0807,1.8339,1.0516,0.35963
0.16032,8.0244,9.9478,5.4659,0.66006,1.7618,1.2994,2.1517
3.3786,2.1193,2.2752,3.342,0.73171,1.235,1.8362,0.47269
0.21649,9.8215,3.7504,7.4704,0.9502,0.67048,0.79914,2.3482
0.50594,7.6972,8.526,2.795,1.8471,0.97478,0.97981,0.99996
3.3624,3.336,3.6734,3.7044,1.5135,2.9827,1.0871,2.7655
7.8268,7.0093,5.9129,0.31082,0.75659,1.2909,1.2124,1.5145
6.8587,2.2304,0.080958,2.0433,0.45646,1.1,1.4422,1.686
4.4049,3.4238,6.0973,1.6302,0.8438,0.73721,1.741,0.47215
4.0601,8.4664,1.2079,9.3826,1.6635,1.314,0.28944,0.4602
2.2537,0.15906,1.4821,9.2631,1.0288,0.86212,0.62548,3.2125
8.9072,6.3903,9.7992,1.1932,0.66288,2.9641,1.8139,1.8144
6.9512,8.6559,7.2706,3.8274,3.2099,1.3061,1.5966,2.7877
7.4741,7.9844,1.2607,9.4728,0.92884,2.0536,1.1839,1.2754
8.2202,3.7536,8.9,6.5276,1.5233,2.3786,1.5422,0.58035
6.419,3.6484,2.5952,6.5055,0.85438,1.0773,0.74618,1.1713
3.3232,4.2238,0.94569,9.0351,2.0502,1.339,2.1502,0.90075
2.9318,5.8403,1.9112,0.0058263,1.9784,0.29949,1.2355,3.2587
3.244,1.7116,3.0055,3.8372,0.92958,1.4528,1.3571,0.80307
7.8652,1.9058,6.9703,5.901,1.7594,1.8888,1.0687,0.87986
0.88818,3.0913,5.1741,6.4778,0.80393,1.3819,0.40552,1.1256
1.3082,7.0828,6.2494,1.3487,1.4216,1.4036,0.6111,2.2715
4.1451,3.9588,8.7052,5.9128,0.56545,1.1067,1.4249,0.72545
9.1321,9.859,6.3841,9.8812,0.37585,0.55464,2.7835,0.47493
5.7352,7.1536,5.3062,8.4644,2.5998,0.73355,0.51429,1.1364
8.7946,3.304,3.5932,1.8456,2.0147,1.6823,0.89087,1.1259
7.4267,3.437,2.2737,7.9385,0.95479,1.1753,1.6996,1.1132
3.1857,7.9221,3.725,2.1081,0.78174,1.9526,0.61718,0.42919
1.6201,3.8064,6.2402,3.4461,0.78238,1.6442,2.2702,2.4038
0.81552,0.82197,4.0023,6.7252,2.0161,2.3888,0.89642,2.0824
4.046,9.3653,1.6837,7.4831,1.7965,1.1863,1.3755,1.6652
9.5726,8.6527,0.4481,4.6853,0.87997,1.6361,2.5304,1.2221
5.5082,7.8249,3.3565,5.6905,0.80148,0.57117,2.1735,0.55016
3.5516,5.9276,3.6963,5.2939,1.307,0.36918,0.2759,0.90373
6.7284,4.1778,9.4503,7.3225,0.49869,1.3794,0.53719,2.7687
9.8158,2.5461,8.6927,7.7668,1.0107,0.56528,1.4707,1.7303
6.7303,8.1225,7.5198,5.9887,2.4732,2.0579,1.5857,1.8816
1.1806,4.1388,9.6298,7.2668,1.6913,1.3444,0.39341,1.4721
9.6964,4.9926,0.75568,9.1231,2.0256,1.4266,1.5721,1.0351
2.2138,2.1517,4.8226,3.8429,1.3036,0.78826,0.65953,1.7859
6.0975,1.5761,7.2467,8.4624,1.3458,1.2814,0.98492,0.81548
2.1859,4.55,2.3367,8.3448,1.0204,1.0453,1.5505,0.65435
8.1326,9.2803,1.0796,6.0882,1.3751,0.92224,2.2332,1.3695
6.0288,0.91169,7.3656,4.6068,1.1677,0.80561,1.6608,1.4353
3.2598,3.0995,9.5641,6.9273,0.54823,1.3211,1.2693,0.7525
7.1973,9.4448,7.8478,9.9922,2.7244,1.3996,0.88719,0.90728
4.0913,6.0463,5.044,5.1722,1.5742,1.9968,2.3564,2.4474
2.7396,7.1227,5.4685,1.1294,2.9906,0.49019,0.9484,2.3375
3.7996,3.2812,4.6296,8.7713,1.8105,1.712,0.96791,1.4415
4.6942,7.4643,2.8679,3.675,0.83962,0.53242,0.78925,1.4624
7.6296,3.7479,6.4683,4.2413,1.7947,1.1103,1.7115,1.6604
0.17356,0.27941,4.4003,6.4404,1.4783,2.3466,0.37044,0.55078
7.7014,4.137,6.4655,6.483,0.17913,2.1229,1.3122,0.28817
3.0304,6.6951,1.2232,4.325,1.394,0.16345,0.21957,0.90995
8.0265,7.4991,9.1522,1.2294,0.94411,0.99484,1.406,1.0594
3.8894,3.361,6.1799,6.9039,1.2937,0.78178,0.78329,0.57177
7.1305,4.4656,0.43305,8.6766,0.49261,1.3473,0.40858,0.39656
1.4243,8.2592,3.5293,5.8996,0.78434,1.8234,0.82645,1.5471
6.4648,0.26374,7.3674,2.3591,1.0893,2.8682,1.0654,0.63315
0.23403,0.47259,6.3422,7.2504,1.0372,1.5283,0.70952,0.33662
6.9958,2.762,9.9943,6.0784,1.0843,0.99151,1.6356,1.9721
3.8317,6.2269,7.3582,4.0816,1.4372,1.7394,1.2907,2.4141
9.0876,0.78721,8.6052,0.29641,1.0321,1.966,0.82372,1.3827
5.6164,8.3064,3.1504,9.921,0.48337,1.0123,0.53504,2.1502
3.2518,5.2056,8.2291,3.6542,0.76987,1.9121,2.0159,0.15668
4.4434,0.91143,4.9926,8.9666,1.247,1.5724,1.2013,1.6526
6.0718,7.5933,7.2994,6.9148,1.1159,0.80696,1.8227,2.1496
7.779,8.1828,4.0166,4.7046,2.0763,0.72089,1.0686,1.8678
1.9543,0.35024,3.3121,7.3593,0.27517,0.45228,1.8273,0.59926
1.7004,6.714,8.0725,5.9418,2.2307,1.117,0.79127,0.71302
3.7078,4.3035,1.0792,5.9497,0.26587,1.2895,0.5194,0.26437
6.7577,5.3001,7.9353,7.9904,1.6404,0.22354,2.0405,0.76171
2.2943,7.4473,2.8758,6.8161,1.1294,2.2755,1.4715,0.69001
8.4511,4.9986,3.831,3.4834,3.4912,1.5473,1.3468,1.3489
5.7304,6.8177,0.74658,4.6664,1.0326,0.75411,0.33603,2.7873
6.4508,6.1015,9.1944,1.1417,1.7501,1.1391,1.8769,0.75072
3.2428,9.3527,6.3683,3.5214,1.5955,1.4898,1.046,1.296
7.6962,6.769,4.8292,9.3832,1.1286,2.3904,0.50931,1.953
2.9205,3.3739,0.13578,3.1862,0.58359,0.68081,1.1568,0.70791
6.1197,9.1731,1.1319,1.8848,2.367,0.57778,0.58215,1.7939
9.7629,0.041028,7.462,7.7791,1.6265,0.7798,0.83845,0.69202
3.3412,7.5291,8.1897,2.4057,1.8102,1.186,1.1522,0.65118
6.4871,8.7375,9.9718,2.4522,1.1259,0.55888,0.92008,2.0281
6.1872,4.9691,8.4833,6.83,0.42225,1.1045,0.22158,1.0844
8.0069,5.215,7.1407,0.58699,1.5384,1.2526,1.5684,1.5348
9.0228,5.996,1.0113,7.8195,2.3506,1.6797,2.1029,1.2352
1.759,0.10032,5.2848,4.2906,2.8103,1.2592,1.4543,0.61434
0.83769,1.1185,5.8173,0.22647,0.25314,1.6083,2.5498,2.1452
1.1249,7.7249,8.3747,2.9662,0.62108,1.5925,1.6733,0.90521
9.1932,9.4737,7.0263,7.3414,0.65225,1.4368,1.7561,0.99471
8.7741,5.9163,9.5882,9.1675,1.3403,0.64772,0.50444,0.92671
8.7451,3.6406,2.7267,8.7385,0.35792,1.5011,0.99579,0.13207
0.76778,0.21376,7.8744,8.305,1.9002,1.1451,0.48625,1.2152
3.2349,3.1673,3.7026,2.4759,1.9699,0.66637,0.6669,0.5701
8.8999,0.77177,2.1267,2.7773,1.9713,0.53813,1.0727,0.33121
8.7077,0.16669,4.5877,6.048,0.88683,1.8979,2.2085,1.0512
0.08311,0.10039,3.9319,8.7549,0.65785,0.95142,1.2534,0.38938
1.7737,1.5531,3.758,8.1173,2.6971,1.5609,0.32739,0.61235
2.9949,5.5034,9.8625,2.8597,1.0554,0.88763,2.033,2.0919
2.7223,9.1315,9.1148,1.0638,2.0799,1.1259,3.7947,1.8124
9.0788,5.1897,1.116,1.8885,2.0354,0.45156,0.82291,0.33182
6.0735,4.2513,6.7266,3.8985,0.85645,1.3565,1.3875,1.9494
7.8997,9.6781,4.1438,7.2384,1.4427,1.8535,2.5497,0.93845
7.3341,4.184,3.2882,5.4882,3.7328,1.236,1.8144,1.7779
8.9043,7.4421,4.6172,2.2009,1.5299,1.9401,0.50129,1.1872
6.0219,3.1551,4.3222,2.1108,0.85907,1.0105,1.1965,0.97536
3.2978,0.62117,0.031972,3.009,1.4253,0.13344,0.9406,2.1442
2.6164,0.14143,7.2719,9.2138,1.0338,2.1523,0.96898,0.58004
3.528,1.4771,1.8341,6.7047,1.7601,0.46432,1.3354,1.3569
6.466,7.6974,1.7711,4.817,0.89767,1.2832,2.1237,1.9709
4.8778,5.3197,4.5075,6.8744,0.41972,0.79742,2.674,1.1942
1.1593,8.7395,4.5546,3.5136,0.57751,0.86281,0.31425,2.206
9.2229,3.0734,0.33812,7.2134,0.61805,1.2508,0.50669,1.5147
3.0779,3.2853,2.2477,2.7854,0.28193,0.82267,1.9831,1.9001
7.0287,3.2288,7.5974,3.1247,0.46928,0.63009,1.0495,1.1509
8.2613,6.3199,0.53759,5.2949,1.7866,0.14258,1.6088,0.67966
1.1424,2.2195,4.1534,0.084794,0.75561,1.4741,1.5517,0.80045
9.7671,7.7137,5.2945,1.3165,2.0798,1.9632,0.62519,1.097
3.5812,1.7886,3.3221,2.71,1.2067,1.8741,1.7857,2.314
7.2233,6.7416,3.0559,8.3209,1.5931,0.86549,0.89788,0.68042
1.9626,9.6603,7.6541,3.9723,1.8498,1.3796,0.49166,0.23901
1.5311,2.0308,6.5494,9.0347,1.6122,1.7846,2.1985,0.77781
2.1609,2.4774,8.0592,8.3648,0.22119,1.8762,1.6303,0.32157
4.9752,2.4534,1.303,4.5209,0.86134,0.56085,1.8934,0.35673
6.5759,1.8476,7.9773,6.0844,0.16099,1.6581,2.0827,0.93438
5.4895,8.728,3.7,5.5761,0.66976,3.633,0.76481,0.45384
0.98973,0.22526,5.9412,0.86915,0.3572,0.056734,0.99151,0.93591
6.1715,3.486,1.5345,2.3572,1.673,1.5749,2.409,1.3116
4.7964,4.5141,9.5087,7.5328,1.3017,1.1731,0.70092,0.54089
9.0739,2.8614,3.5743,5.1568,1.4045,1.0768,1.7248,0.56065
3.6357,7.6818,6.8102,9.2462,2.5448,0.85979,0.7526,1.3447
5.8095,0.89318,7.4049,5.0475,2.5526,1.6961,0.9836,1.9688
4.6094,1.0548,3.9779,4.1683,0.72992,1.1451,1.2148,1.7243
1.4015,1.8693,5.6632,6.5248,1.2401,1.7922,1.1578,0.99965
4.3074,7.1372,0.85231,3.4616,1.0067,1.2776,0.15338,2.9343
0.030441,2.9082,1.0755,0.25104,0.71759,0.52287,1.8439,0.33321
5.0496,5.2255,1.6002,0.34127,1.9633,2.182,0.68035,0.66057
4.0899,3.3186,6.9007,7.6111,1.1037,1.7201,1.1856,0.65309
0.33685,6.5951,4.8954,1.8938,1.0944,2.0783,0.99992,1.4909
